Reviewer,Number,Authors,Title,Pub.year,URL,Species,Site,Latitude,Longitude,Loc.method,Month,Sample.year,Primer.note,Locus,Cross.species,He,Ho,A,A.rarefacted,Fis,He.mean,Ho.mean,A.mean,Fis.mean,He.sd,Ho.sd,A.sd,Fis.sd,Sample.Size,Notes
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Wilkie,-13.7789,143.6404,given,November,2009,FALSE,Amil2_002,FALSE,0.5750,0.532,4,NA,0.086,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Wilkie,-13.7789,143.6404,given,November,2009,FALSE,Amil2_006,FALSE,0.5530,0.362,7,NA,0.355,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Wilkie,-13.7789,143.6404,given,November,2009,FALSE,Amil2_008,FALSE,0.4600,0.196,2,NA,0.582,NA,NA,NA,NA,NA,NA,NA,NA,46,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Wilkie,-13.7789,143.6404,given,November,2009,FALSE,Amil2_010,FALSE,0.7640,0.681,14,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Wilkie,-13.7789,143.6404,given,November,2009,FALSE,Amil2_022,FALSE,0.8370,0.894,13,NA,-0.057,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Wilkie,-13.7789,143.6404,given,November,2009,FALSE,Amil2_023,FALSE,0.6110,0.596,6,NA,0.036,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Wilkie,-13.7789,143.6404,given,November,2009,FALSE,WGS_035,TRUE,0.8230,0.617,8,NA,0.261,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Wilkie,-13.7789,143.6404,given,November,2009,FALSE,WGS_134,TRUE,0.6850,0.638,8,NA,0.079,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Wilkie,-13.7789,143.6404,given,November,2009,FALSE,WGS_152,TRUE,0.7870,0.766,15,NA,0.038,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Wilkie,-13.7789,143.6404,given,November,2009,FALSE,WGS_189,TRUE,0.7430,0.378,8,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,45,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Wilkie,-13.7789,143.6404,given,February,2009,FALSE,WGS_196,TRUE,0.7290,0.574,15,NA,0.223,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Emily,-15.6134,145.662,given,February,2005,FALSE,Amil2_002,FALSE,0.5650,0.383,4,NA,0.331,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Emily,-15.6134,145.662,given,February,2005,FALSE,Amil2_006,FALSE,0.3500,0.128,4,NA,0.642,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Emily,-15.6134,145.662,given,February,2005,FALSE,Amil2_008,FALSE,0.3630,0.213,3,NA,0.423,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Emily,-15.6134,145.662,given,February,2005,FALSE,Amil2_010,FALSE,0.7830,0.681,18,NA,0.141,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Emily,-15.6134,145.662,given,February,2005,FALSE,Amil2_022,FALSE,0.8240,0.83,10,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Emily,-15.6134,145.662,given,February,2005,FALSE,Amil2_023,FALSE,0.5490,0.426,5,NA,0.236,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Emily,-15.6134,145.662,given,February,2005,FALSE,WGS_035,TRUE,0.7900,0.511,9,NA,0.363,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Emily,-15.6134,145.662,given,February,2005,FALSE,WGS_134,TRUE,0.7210,0.723,9,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Emily,-15.6134,145.662,given,February,2005,FALSE,WGS_152,TRUE,0.7610,0.596,12,NA,0.227,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Emily,-15.6134,145.662,given,February,2005,FALSE,WGS_189,TRUE,0.7750,0.565,13,NA,0.281,NA,NA,NA,NA,NA,NA,NA,NA,46,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Emily,-15.6134,145.662,given,February,2005,FALSE,WGS_196,TRUE,0.7070,0.319,12,NA,0.556,NA,NA,NA,NA,NA,NA,NA,NA,47,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 1,-17.0239,146.1722,given,February,2005,FALSE,Amil2_002,FALSE,0.6130,0.479,7,NA,0.228,NA,NA,NA,NA,NA,NA,NA,NA,48,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 1,-17.0239,146.1722,given,February,2005,FALSE,Amil2_006,FALSE,0.3750,0.188,6,NA,0.508,NA,NA,NA,NA,NA,NA,NA,NA,48,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 1,-17.0239,146.1722,given,February,2005,FALSE,Amil2_008,FALSE,0.5100,0.333,3,NA,0.355,NA,NA,NA,NA,NA,NA,NA,NA,48,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 1,-17.0239,146.1722,given,February,2005,FALSE,Amil2_010,FALSE,0.7850,0.854,15,NA,-0.078,NA,NA,NA,NA,NA,NA,NA,NA,48,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 1,-17.0239,146.1722,given,February,2005,FALSE,Amil2_022,FALSE,0.8460,0.833,12,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,48,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 1,-17.0239,146.1722,given,February,2005,FALSE,Amil2_023,FALSE,0.6250,0.667,8,NA,-0.056,NA,NA,NA,NA,NA,NA,NA,NA,48,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 1,-17.0239,146.1722,given,February,2005,FALSE,WGS_035,TRUE,0.8140,0.5,8,NA,0.395,NA,NA,NA,NA,NA,NA,NA,NA,48,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 1,-17.0239,146.1722,given,February,2005,FALSE,WGS_134,TRUE,0.5720,0.396,7,NA,0.318,NA,NA,NA,NA,NA,NA,NA,NA,48,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 1,-17.0239,146.1722,given,February,2005,FALSE,WGS_152,TRUE,0.7560,0.667,13,NA,0.128,NA,NA,NA,NA,NA,NA,NA,NA,48,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 1,-17.0239,146.1722,given,February,2005,FALSE,WGS_189,TRUE,0.7300,0.417,10,NA,0.438,NA,NA,NA,NA,NA,NA,NA,NA,48,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 1,-17.0239,146.1722,given,February,2005,FALSE,WGS_196,TRUE,0.7830,0.688,20,NA,0.133,NA,NA,NA,NA,NA,NA,NA,NA,48,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 2,-16.9955,146.2707,given,February,2005,FALSE,Amil2_002,FALSE,0.6100,0.592,6,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,49,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 2,-16.9955,146.2707,given,February,2005,FALSE,Amil2_006,FALSE,0.4950,0.449,8,NA,0.103,NA,NA,NA,NA,NA,NA,NA,NA,49,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 2,-16.9955,146.2707,given,February,2005,FALSE,Amil2_008,FALSE,0.4620,0.25,5,NA,0.467,NA,NA,NA,NA,NA,NA,NA,NA,48,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 2,-16.9955,146.2707,given,February,2005,FALSE,Amil2_010,FALSE,0.7270,0.735,15,NA,-0.001,NA,NA,NA,NA,NA,NA,NA,NA,49,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 2,-16.9955,146.2707,given,February,2005,FALSE,Amil2_022,FALSE,0.8500,0.878,13,NA,-0.022,NA,NA,NA,NA,NA,NA,NA,NA,49,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 2,-16.9955,146.2707,given,February,2005,FALSE,Amil2_023,FALSE,0.6530,0.531,7,NA,0.198,NA,NA,NA,NA,NA,NA,NA,NA,49,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 2,-16.9955,146.2707,given,February,2005,FALSE,WGS_035,TRUE,0.7220,0.531,9,NA,0.275,NA,NA,NA,NA,NA,NA,NA,NA,49,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 2,-16.9955,146.2707,given,February,2005,FALSE,WGS_134,TRUE,0.6620,0.469,7,NA,0.301,NA,NA,NA,NA,NA,NA,NA,NA,49,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 2,-16.9955,146.2707,given,February,2005,FALSE,WGS_152,TRUE,0.7260,0.469,13,NA,0.362,NA,NA,NA,NA,NA,NA,NA,NA,49,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 2,-16.9955,146.2707,given,February,2005,FALSE,WGS_189,TRUE,0.6850,0.286,8,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,49,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,Sudbury 2,-16.9955,146.2707,given,February,2005,FALSE,WGS_196,TRUE,0.7880,0.469,18,NA,0.413,NA,NA,NA,NA,NA,NA,NA,NA,49,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,SE Pelorus,-18.5639,146.4994,given,November,2004,FALSE,Amil2_002,FALSE,0.6630,0.58,5,NA,0.135,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,SE Pelorus,-18.5639,146.4994,given,November,2004,FALSE,Amil2_006,FALSE,0.3700,0.26,4,NA,0.307,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,SE Pelorus,-18.5639,146.4994,given,November,2004,FALSE,Amil2_008,FALSE,0.5790,0.24,4,NA,0.592,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,SE Pelorus,-18.5639,146.4994,given,November,2004,FALSE,Amil2_010,FALSE,0.7380,0.78,15,NA,-0.047,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,SE Pelorus,-18.5639,146.4994,given,November,2004,FALSE,Amil2_022,FALSE,0.8170,0.8,13,NA,0.031,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,SE Pelorus,-18.5639,146.4994,given,November,2004,FALSE,Amil2_023,FALSE,0.5120,0.54,5,NA,-0.045,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,SE Pelorus,-18.5639,146.4994,given,November,2004,FALSE,WGS_035,TRUE,0.8430,0.6,8,NA,0.297,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,SE Pelorus,-18.5639,146.4994,given,November,2004,FALSE,WGS_134,TRUE,0.6170,0.54,6,NA,0.135,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,SE Pelorus,-18.5639,146.4994,given,November,2004,FALSE,WGS_152,TRUE,0.7880,0.68,15,NA,0.147,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,SE Pelorus,-18.5639,146.4994,given,November,2004,FALSE,WGS_189,TRUE,0.7570,0.5,15,NA,0.349,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,SE Pelorus,-18.5639,146.4994,given,November,2004,FALSE,WGS_196,TRUE,0.6790,0.32,14,NA,0.536,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,NE Orpheus,-18.57,146.492,given,December,2004,FALSE,Amil2_002,FALSE,0.5450,0.52,5,NA,0.057,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,NE Orpheus,-18.57,146.492,given,December,2004,FALSE,Amil2_006,FALSE,0.3510,0.2,3,NA,0.439,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,NE Orpheus,-18.57,146.492,given,December,2004,FALSE,Amil2_008,FALSE,0.5880,0.26,4,NA,0.565,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,NE Orpheus,-18.57,146.492,given,December,2004,FALSE,Amil2_010,FALSE,0.7710,0.74,13,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,NE Orpheus,-18.57,146.492,given,December,2004,FALSE,Amil2_022,FALSE,0.8460,0.82,12,NA,0.041,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,NE Orpheus,-18.57,146.492,given,December,2004,FALSE,Amil2_023,FALSE,0.4040,0.44,5,NA,-0.079,NA,NA,NA,NA,NA,NA,NA,NA,50,
CR,16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x,Acropora millepora,NE Orpheus,-18.57,146.492,given,December,2004,FALSE,WGS_035,TRUE,0.8400,0.54,10,NA,0.366,NA,NA,NA,NA,NA,NA,NA,NA,50,
